datasetid,datasettype,datasetname,siteid,sitename,collectionunitid,collectionunit,handle,unittype,geography,altitude,doi
48546,testate amoebae surface sample,,27204,North 1,34999,N1_2,NO_N1_2,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3247,59.8625]}",112,10.21233/5fcg-kz71;10.21233/5FCG-KZ71
48547,testate amoebae surface sample,,27204,North 1,35000,N1_1,NO_N1_1,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3247,59.8625]}",112,10.21233/ngp5-qh92;10.21233/NGP5-QH92
48550,testate amoebae surface sample,,27206,North 3,35002,N3_15,NO_N3_15,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/9vyz-kg18;10.21233/9VYZ-KG18
48551,testate amoebae surface sample,,27206,North 3,35003,N3_14,NO_N3_14,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/81tk-4f62;10.21233/81TK-4F62
48552,testate amoebae surface sample,,27206,North 3,35004,N3_13,NO_N3_13,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/jwtw-jh29;10.21233/JWTW-JH29
48553,testate amoebae surface sample,,27206,North 3,35005,N3_12,NO_N3_12,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/6rpw-7241;10.21233/6RPW-7241
48554,testate amoebae surface sample,,27206,North 3,35006,N3_11,NO_N3_11,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/zxr9-dj44;10.21233/ZXR9-DJ44
48555,testate amoebae surface sample,,27206,North 3,35007,N3_10,NO_N3_10,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/re1p-y778;10.21233/RE1P-Y778
48556,testate amoebae surface sample,,27206,North 3,35008,N3_9,NO_N3_9,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/3695-xd62;10.21233/3695-XD62
48557,testate amoebae surface sample,,27206,North 3,35009,N3_8,NO_N3_8,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/83jt-kb39;10.21233/83JT-KB39
48558,testate amoebae surface sample,,27206,North 3,35010,N3_7,NO_N3_7,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/e6ej-kq95;10.21233/E6EJ-KQ95
48559,testate amoebae surface sample,,27206,North 3,35011,N3_6,NO_N3_6,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/gxgt-z041;10.21233/GXGT-Z041
48560,testate amoebae surface sample,,27206,North 3,35012,N3_5,NO_N3_5,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/yjn3-tw59;10.21233/YJN3-TW59
48561,testate amoebae surface sample,,27206,North 3,35013,N3_4,NO_N3_4,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/ANCX-Z514
48562,testate amoebae surface sample,,27206,North 3,35014,N3_3,NO_N3_3,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/vbhr-jt39;10.21233/VBHR-JT39
48563,testate amoebae surface sample,,27206,North 3,35015,N3_2,NO_N3_2,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/sj1e-zp03;10.21233/SJ1E-ZP03
48564,testate amoebae surface sample,,27206,North 3,35016,N3_1,NO_N3_1,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3031,59.8542]}",116,10.21233/kmep-dn98;10.21233/KMEP-DN98
48565,testate amoebae surface sample,,27207,North 4,35017,N4_15,NO_N4_15,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/0x36-he02;10.21233/0X36-HE02
48566,testate amoebae surface sample,,27207,North 4,35018,N4_14,NO_N4_14,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/jepc-7k21;10.21233/JEPC-7K21
48567,testate amoebae surface sample,,27207,North 4,35019,N4_13,NO_N4_13,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/qjra-2t94;10.21233/QJRA-2T94
48568,testate amoebae surface sample,,27207,North 4,35020,N4_12,NO_N4_12,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/aer2-eg68;10.21233/AER2-EG68
48569,testate amoebae surface sample,,27207,North 4,35021,N4_11,NO_N4_11,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/j4w7-mg96;10.21233/J4W7-MG96
48570,testate amoebae surface sample,,27207,North 4,35022,N4_10,NO_N4_10,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/g5wb-bd97;10.21233/G5WB-BD97
48571,testate amoebae surface sample,,27207,North 4,35023,N4_9,NO_N4_9,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/7p2g-rq28;10.21233/7P2G-RQ28
48572,testate amoebae surface sample,,27207,North 4,35024,N4_8,NO_N4_8,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/0rdh-nh09;10.21233/0RDH-NH09
48573,testate amoebae surface sample,,27207,North 4,35025,N4_7,NO_N4_7,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/zt6t-9v27;10.21233/ZT6T-9V27
48574,testate amoebae surface sample,,27207,North 4,35026,N4_6,NO_N4_6,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/16VR-VC79
48575,testate amoebae surface sample,,27207,North 4,35027,N4_5,NO_N4_5,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/tgew-mm26;10.21233/TGEW-MM26
48576,testate amoebae surface sample,,27207,North 4,35028,N4_4,NO_N4_4,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/ftsm-aa41;10.21233/FTSM-AA41
48577,testate amoebae surface sample,,27207,North 4,35029,N4_3,NO_N4_3,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/68aq-bg65;10.21233/68AQ-BG65
48578,testate amoebae surface sample,,27207,North 4,35030,N4_2,NO_N4_2,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/w51e-en47;10.21233/W51E-EN47
48579,testate amoebae surface sample,,27207,North 4,35031,N4_1,NO_N4_1,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2914,59.8753]}",108,10.21233/rwdf-xm16;10.21233/RWDF-XM16
48580,testate amoebae surface sample,,27208,North 5,35032,N5_15,NO_N5_15,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/8kh9-0331;10.21233/8KH9-0331
48581,testate amoebae surface sample,,27208,North 5,35033,N5_14,NO_N5_14,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/tkwz-ph59;10.21233/TKWZ-PH59
48582,testate amoebae surface sample,,27208,North 5,35034,N5_13,NO_N5_13,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/r504-gh51;10.21233/R504-GH51
48583,testate amoebae surface sample,,27208,North 5,35035,N5_12,NO_N5_12,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/77dz-qm22;10.21233/77DZ-QM22
48584,testate amoebae surface sample,,27208,North 5,35036,N5_11,NO_N5_11,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/eqzb-8t75;10.21233/EQZB-8T75
48585,testate amoebae surface sample,,27208,North 5,35037,N5_10,NO_N5_10,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/xqmd-rg69;10.21233/XQMD-RG69
48586,testate amoebae surface sample,,27208,North 5,35038,N5_9,NO_N5_9,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/f1bd-7x33;10.21233/F1BD-7X33
48587,testate amoebae surface sample,,27208,North 5,35039,N5_8,NO_N5_8,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/M20J-SH53
48588,testate amoebae surface sample,,27208,North 5,35040,N5_7,NO_N5_7,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/EXH2-V281
48589,testate amoebae surface sample,,27208,North 5,35041,N5_6,NO_N5_6,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/7jec-wh60;10.21233/7JEC-WH60
48590,testate amoebae surface sample,,27208,North 5,35042,N5_5,NO_N5_5,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/ntfa-4211;10.21233/NTFA-4211
48591,testate amoebae surface sample,,27208,North 5,35043,N5_4,NO_N5_4,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/d80z-mn11;10.21233/D80Z-MN11
48592,testate amoebae surface sample,,27208,North 5,35044,N5_3,NO_N5_3,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/Q1NP-1117
48593,testate amoebae surface sample,,27208,North 5,35045,N5_2,NO_N5_2,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/jcgd-dy29;10.21233/JCGD-DY29
48594,testate amoebae surface sample,,27208,North 5,35046,N5_1,NO_N5_1,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.3053,59.8728]}",122,10.21233/jm28-mh82;10.21233/JM28-MH82
48595,testate amoebae surface sample,,27209,North 2,35047,N2_15,NO_N2_15,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/HCRK-K743
48596,testate amoebae surface sample,,27209,North 2,35048,N2_14,NO_N2_14,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/8aqp-6657;10.21233/8AQP-6657
48597,testate amoebae surface sample,,27209,North 2,35049,N2_13,NO_N2_13,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/2dc8-1878;10.21233/2DC8-1878
48598,testate amoebae surface sample,,27209,North 2,35050,N2_12,NO_N2_12,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/024k-jt50;10.21233/024K-JT50
48599,testate amoebae surface sample,,27209,North 2,35051,N2_11,NO_N2_11,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/e5fg-n950;10.21233/E5FG-N950
48600,testate amoebae surface sample,,27209,North 2,35052,N2_10,NO_N2_10,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/a56b-gy88;10.21233/A56B-GY88
48601,testate amoebae surface sample,,27209,North 2,35053,N2_9,NO_N2_9,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/AY9T-DD37
48602,testate amoebae surface sample,,27209,North 2,35054,N2_8,NO_N2_8,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/gkdg-ne75;10.21233/GKDG-NE75
48603,testate amoebae surface sample,,27209,North 2,35055,N2_7,NO_N2_7,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/s00p-wa77;10.21233/S00P-WA77
48604,testate amoebae surface sample,,27209,North 2,35056,N2_6,NO_N2_6,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/2vak-dt28;10.21233/2VAK-DT28
48605,testate amoebae surface sample,,27209,North 2,35057,N2_5,NO_N2_5,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/4cpb-xj63;10.21233/4CPB-XJ63
48606,testate amoebae surface sample,,27209,North 2,35058,N2_4,NO_N2_4,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/qsgw-cc67;10.21233/QSGW-CC67
48607,testate amoebae surface sample,,27209,North 2,35059,N2_3,NO_N2_3,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/vn0y-vt15;10.21233/VN0Y-VT15
48608,testate amoebae surface sample,,27209,North 2,35060,N2_2,NO_N2_2,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/0NFJ-DF07
48609,testate amoebae surface sample,,27209,North 2,35061,N2_1,NO_N2_1,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[12.2728,59.9239]}",120,10.21233/0vkz-zt31;10.21233/0VKZ-ZT31
50304,testate amoebae surface sample,,27845,Wanghongyang,36204,Wanghongyang1,WDY-1,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/pwym-d350;10.21233/PWYM-D350
50305,testate amoebae surface sample,,27845,Wanghongyang,36205,Wanghongyang3,WDY-3,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/ya9b-0k06;10.21233/YA9B-0K06
50306,testate amoebae surface sample,,27845,Wanghongyang,36206,Wanghongyang4,WDY-4,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/z3n6-gr45;10.21233/Z3N6-GR45
50307,testate amoebae surface sample,,27845,Wanghongyang,36207,Wanghongyang5,WDY-5,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/30s6-p225;10.21233/30S6-P225
50308,testate amoebae surface sample,,27845,Wanghongyang,36208,Wanghongyang6,WDY-6,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/dtyb-r346;10.21233/DTYB-R346
50309,testate amoebae surface sample,,27845,Wanghongyang,36209,Wanghongyang7,WDY-7,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/nv2t-a494;10.21233/NV2T-A494
50310,testate amoebae surface sample,,27845,Wanghongyang,36210,Wanghongyang8,WDY-8,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/nc3p-k020;10.21233/NC3P-K020
50311,testate amoebae surface sample,,27845,Wanghongyang,36211,Wanghongyang9,WDY-9,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/85jp-1c48;10.21233/85JP-1C48
50312,testate amoebae surface sample,,27845,Wanghongyang,36212,Wanghongyang10,WDY-10,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/ZPYF-7T74
50313,testate amoebae surface sample,,27845,Wanghongyang,36213,Wanghongyang11,WDY-11,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/gghs-kd52;10.21233/GGHS-KD52
50314,testate amoebae surface sample,,27845,Wanghongyang,36214,Wanghongyang12,WDY-12,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/g3y1-nb34;10.21233/G3Y1-NB34
50315,testate amoebae surface sample,,27845,Wanghongyang,36215,Wanghongyang13,WDY-13,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/m0g4-ec24;10.21233/M0G4-EC24
50316,testate amoebae surface sample,,27845,Wanghongyang,36216,Wanghongyang14,WDY-14,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/FJ7Z-4462
50320,testate amoebae surface sample,,27845,Wanghongyang,36217,Wanghongyang15,WDY-15,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/wxqt-gf43;10.21233/WXQT-GF43
50317,testate amoebae surface sample,,27845,Wanghongyang,36217,Wanghongyang15,WDY-15,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/t1ed-j359
50318,testate amoebae surface sample,,27845,Wanghongyang,36218,Wanghongyang16,WDY-16,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/q19g-cc28;10.21233/Q19G-CC28
50319,testate amoebae surface sample,,27845,Wanghongyang,36219,Wanghongyang17,WDY-17,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[119.63688,27.6795]}",1299,10.21233/zqhs-8238;10.21233/ZQHS-8238
50321,testate amoebae surface sample,,27846,Bayandai boggy,36220,Bayandai1,BBF-1,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[105.55889,53.04194]}",718,10.21233/0rwx-6851;10.21233/0RWX-6851
50322,testate amoebae surface sample,,27846,Bayandai boggy,36221,Bayandai2,BBF-2,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[105.55889,53.04194]}",718,10.21233/272e-3m95;10.21233/272E-3M95
50323,testate amoebae surface sample,,27846,Bayandai boggy,36222,Bayandai3,BBF-3,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[105.55889,53.04194]}",718,10.21233/W7YP-2Q69
50324,testate amoebae surface sample,,27846,Bayandai boggy,36223,Bayandai4,BBF-4,Modern,"{""type"":""Point"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[105.55889,53.04194]}",718,10.21233/7f8w-az48;10.21233/7F8W-AZ48
